skill 0.01006178287731685807 0.00555676617999564196
bwiairport 0.00882612533097969915 0.00577467857921115744
nolov 0.00935569285083848179 0.00555676617999564196
fail 0.03283318623124448221 0.00599259097842667291
test 0.00935569285083848179 0.00588363477881891517
fair 0.01182700794351279790 0.00621050337764218752
lostluggag 0.00953221535745807542 0.00544780998038788423
snowi 0.00935569285083848179 0.00566572237960339970
peanut 0.00970873786407766906 0.00610154717803442978
safeti 0.01200353045013239153 0.00762693397254303809
acknowledg 0.00970873786407766906 0.00577467857921115744
van 0.00935569285083848179 0.00588363477881891517
tomorrow 0.03918799646954986698 0.01961211592939638218
without 0.02524271844660194025 0.00675528437568097620
redirect 0.01006178287731685807 0.00555676617999564196
amateur 0.00935569285083848179 0.00544780998038788423
internet 0.01112091791703442162 0.00599259097842667291
gas 0.00970873786407766906 0.00555676617999564196
destin 0.01747572815533980639 0.00784484637175855357
fall 0.01094439541041482798 0.00588363477881891517
notcool 0.01006178287731685807 0.00544780998038788423
normal 0.01112091791703442162 0.00566572237960339970
fals 0.01059135039717564071 0.00544780998038788423
edit 0.00882612533097969915 0.00577467857921115744
behind 0.01253309796999117418 0.00599259097842667291
airbus 0.00953221535745807542 0.00588363477881891517
christma 0.00882612533097969915 0.00577467857921115744
texa 0.00988526037069726443 0.00621050337764218752
websit 0.03248014121800529841 0.00795380257136631130
shut 0.00953221535745807542 0.00588363477881891517
text 0.01341571050308914409 0.00577467857921115744
carousel 0.01094439541041482798 0.00566572237960339970
get 0.21606354810238304065 0.05131837001525386965
albani 0.00970873786407766906 0.00555676617999564196
expect 0.01977052074139452886 0.00828067117018958451
cheaper 0.01006178287731685807 0.00610154717803442978
gross 0.01006178287731685807 0.00555676617999564196
weather 0.04730803177405119159 0.01438221834822401429
payment 0.00953221535745807542 0.00610154717803442978
via 0.01888790820829655895 0.01111353235999128393
white 0.00953221535745807542 0.00577467857921115744
fare 0.01429832303618711400 0.00806275877097406904
broke 0.01182700794351279790 0.00577467857921115744
southwest 0.01571050308914386656 0.01144040095881455714
prepar 0.01147396293027361062 0.00555676617999564196
group 0.01482789055604589665 0.00719110917411200715
confus 0.01129744042365401525 0.00610154717803442978
handl 0.01835834068843777631 0.00730006537371976488
servic 0.14174757281553398980 0.03018086729134887916
yuma 0.00953221535745807542 0.00544780998038788423
fast 0.00970873786407766906 0.00675528437568097620
plitt 0.00935569285083848179 0.00544780998038788423
restor 0.00953221535745807542 0.00555676617999564196
selfi 0.00882612533097969915 0.00653737197646546073
backlog 0.00935569285083848179 0.00544780998038788423
rental 0.01112091791703442162 0.00610154717803442978
downhil 0.00935569285083848179 0.00544780998038788423
reissu 0.00935569285083848179 0.00544780998038788423
xweek 0.00882612533097969915 0.00577467857921115744
deserv 0.01006178287731685807 0.00751797777293528036
coupon 0.01006178287731685807 0.00577467857921115744
flier 0.01006178287731685807 0.00621050337764218752
flightawar 0.00953221535745807542 0.00555676617999564196
snack 0.01041482789055604534 0.00686424057528873394
reserv 0.03989408649602824153 0.01296578775332316372
incorrect 0.01006178287731685807 0.00555676617999564196
ticket 0.05154457193292144579 0.02157332752233602144
voic 0.01006178287731685807 0.00566572237960339970
void 0.00935569285083848179 0.00544780998038788423
inadequ 0.00970873786407766906 0.00544780998038788423
god 0.01076787290379523435 0.00642841577685770299
honeymoon 0.01059135039717564071 0.00555676617999564196
especi 0.01182700794351279790 0.00588363477881891517
screw 0.01694616063548102375 0.00555676617999564196
goe 0.01182700794351279790 0.00697319677489649167
shrug 0.00935569285083848179 0.00544780998038788423
got 0.06072374227714033568 0.02342558291566790296
glitch 0.00970873786407766906 0.00566572237960339970
expens 0.01235657546337158054 0.00588363477881891517
blatant 0.00953221535745807542 0.00544780998038788423
sick 0.01200353045013239153 0.00566572237960339970
brandloveaffair 0.00882612533097969915 0.00588363477881891517
side 0.00988526037069726443 0.00610154717803442978
gsp 0.00935569285083848179 0.00544780998038788423
loyal 0.01571050308914386656 0.00686424057528873394
batteri 0.00988526037069726443 0.00544780998038788423
nobodi 0.01147396293027361062 0.00555676617999564196
experi 0.03918799646954986698 0.00991501416430594883
activ 0.00988526037069726443 0.00577467857921115744
commerci 0.00953221535745807542 0.00686424057528873394
membership 0.00953221535745807542 0.00588363477881891517
astound 0.00953221535745807542 0.00544780998038788423
gun 0.00935569285083848179 0.00555676617999564196
forget 0.01094439541041482798 0.00588363477881891517
sensit 0.00935569285083848179 0.00544780998038788423
guy 0.05278022947925860298 0.02364349531488341843
better 0.03142100617828773312 0.01078666376116801072
sigh 0.00970873786407766906 0.00566572237960339970
recov 0.00935569285083848179 0.00566572237960339970
sign 0.01341571050308914409 0.00686424057528873394
jacksonvill 0.00988526037069726443 0.00566572237960339970
slight 0.00953221535745807542 0.00555676617999564196
either 0.01412180052956752037 0.00675528437568097620
model 0.00988526037069726443 0.00599259097842667291
convey 0.00935569285083848179 0.00544780998038788423
tune 0.00935569285083848179 0.00544780998038788423
nassau 0.00882612533097969915 0.00588363477881891517
pray 0.00988526037069726443 0.00544780998038788423
grade 0.00935569285083848179 0.00544780998038788423
evalu 0.00935569285083848179 0.00577467857921115744
forgiv 0.00935569285083848179 0.00555676617999564196
finish 0.01041482789055604534 0.00566572237960339970
peopl 0.05083848190644307125 0.01067770756156025298
breath 0.00935569285083848179 0.00544780998038788423
content 0.00953221535745807542 0.00577467857921115744
possibl 0.01641659311562224111 0.00958814556548267562
unschedul 0.00935569285083848179 0.00544780998038788423
spoken 0.01023830538393645170 0.00544780998038788423
pretzel 0.00953221535745807542 0.00555676617999564196
dislik 0.00935569285083848179 0.00544780998038788423
virginamerica 0.01023830538393645170 0.00784484637175855357
owner 0.00935569285083848179 0.00544780998038788423
athlet 0.00953221535745807542 0.00555676617999564196
jerk 0.00935569285083848179 0.00544780998038788423
pref 0.00953221535745807542 0.00555676617999564196
goodwil 0.00988526037069726443 0.00544780998038788423
sinc 0.03530450132391879658 0.00817171497058182678
turn 0.01641659311562224111 0.00653737197646546073
whatev 0.01006178287731685807 0.00577467857921115744
dollar 0.01235657546337158054 0.00599259097842667291
nonstop 0.01112091791703442162 0.00697319677489649167
forfeit 0.00953221535745807542 0.00544780998038788423
anymor 0.01253309796999117418 0.00610154717803442978
nonsens 0.00970873786407766906 0.00544780998038788423
forgot 0.01147396293027361062 0.00610154717803442978
contest 0.00935569285083848179 0.00642841577685770299
stroller 0.00988526037069726443 0.00588363477881891517
prevent 0.01059135039717564071 0.00577467857921115744
waa 0.00935569285083848179 0.00544780998038788423
jeokoo 0.00882612533097969915 0.00577467857921115744
way 0.04695498676081200085 0.02091959032468947502
nice 0.02100617828773168605 0.01274787535410764824
baggag 0.04148278905560458946 0.00969710176509043335
asset 0.00935569285083848179 0.00555676617999564196
transport 0.01112091791703442162 0.00577467857921115744
licens 0.00882612533097969915 0.00610154717803442978
delay 0.16398940864960281916 0.01503595554587056071
receipt 0.01165048543689320426 0.00653737197646546073
research 0.00882612533097969915 0.00577467857921115744
site 0.02118270079435128142 0.00817171497058182678
somehow 0.01006178287731685807 0.00588363477881891517
first 0.03671668137687555261 0.01667029853998692676
right 0.03265666372462489031 0.01361952495096971014
laugh 0.00953221535745807542 0.00566572237960339970
paperwork 0.01023830538393645170 0.00544780998038788423
web 0.01218005295675198517 0.00621050337764218752
wed 0.01253309796999117418 0.00697319677489649167
alist 0.01023830538393645170 0.00577467857921115744
load 0.01800529567519858903 0.00577467857921115744
wet 0.01076787290379523435 0.00555676617999564196
hdn 0.00970873786407766906 0.00544780998038788423
checkin 0.01641659311562224111 0.00730006537371976488
child 0.01094439541041482798 0.00719110917411200715
ethiopia 0.00882612533097969915 0.00577467857921115744
delet 0.00953221535745807542 0.00577467857921115744
prob 0.01041482789055604534 0.00555676617999564196
hes 0.01129744042365401525 0.00675528437568097620
hey 0.01641659311562224111 0.00828067117018958451
unpleas 0.00953221535745807542 0.00544780998038788423
lock 0.00988526037069726443 0.00544780998038788423
sandwich 0.00953221535745807542 0.00544780998038788423
result 0.01147396293027361062 0.00588363477881891517
scream 0.00935569285083848179 0.00555676617999564196
whi 0.09849955869373344663 0.01394639354979298335
lodg 0.00970873786407766906 0.00544780998038788423
nearbi 0.00935569285083848179 0.00577467857921115744
brain 0.00935569285083848179 0.00555676617999564196
necessari 0.00935569285083848179 0.00566572237960339970
win 0.01006178287731685807 0.00795380257136631130
cheapflight 0.00882612533097969915 0.00588363477881891517
unload 0.01006178287731685807 0.00544780998038788423
somebodi 0.01059135039717564071 0.00555676617999564196
wit 0.00935569285083848179 0.00555676617999564196
delhi 0.00953221535745807542 0.00544780998038788423
unprofession 0.01182700794351279790 0.00544780998038788423
size 0.01059135039717564071 0.00555676617999564196
reboard 0.00935569285083848179 0.00544780998038788423
resch 0.01006178287731685807 0.00555676617999564196
almost 0.02365401588702559579 0.00664632817607321846
earlier 0.01765225066195939829 0.00991501416430594883
hit 0.01094439541041482798 0.00631945957724994525
deliv 0.01624007060900264920 0.00697319677489649167
bankrupt 0.00970873786407766906 0.00544780998038788423
yousuck 0.00953221535745807542 0.00544780998038788423
juan 0.01006178287731685807 0.00621050337764218752
wks 0.00970873786407766906 0.00544780998038788423
luckili 0.00970873786407766906 0.00577467857921115744
inform 0.01906443071491615085 0.00740902157332752262
screen 0.01147396293027361062 0.00566572237960339970
telephon 0.00970873786407766906 0.00555676617999564196
reset 0.00970873786407766906 0.00566572237960339970
misplac 0.01006178287731685807 0.00555676617999564196
nine 0.00935569285083848179 0.00555676617999564196
flyer 0.01482789055604589665 0.00675528437568097620
brand 0.01023830538393645170 0.00631945957724994525
might 0.01782877316857899366 0.00784484637175855357
wno 0.00935569285083848179 0.00555676617999564196
redeem 0.01112091791703442162 0.00621050337764218752
user 0.00953221535745807542 0.00555676617999564196
chairman 0.01094439541041482798 0.00621050337764218752
benefit 0.00988526037069726443 0.00610154717803442978
wow 0.01341571050308914409 0.00719110917411200715
abil 0.00970873786407766906 0.00566572237960339970
hnl 0.00935569285083848179 0.00577467857921115744
partnership 0.00882612533097969915 0.00610154717803442978
washington 0.00953221535745807542 0.00621050337764218752
limit 0.01112091791703442162 0.00599259097842667291
parent 0.01041482789055604534 0.00577467857921115744
flytpa 0.00882612533097969915 0.00642841577685770299
penalti 0.00935569285083848179 0.00599259097842667291
hop 0.00935569285083848179 0.00566572237960339970
airplan 0.01235657546337158054 0.00621050337764218752
hot 0.00970873786407766906 0.00653737197646546073
hou 0.00935569285083848179 0.00577467857921115744
sexual 0.00970873786407766906 0.00544780998038788423
takeoff 0.01235657546337158054 0.00599259097842667291
strike 0.01006178287731685807 0.00555676617999564196
hpn 0.00953221535745807542 0.00577467857921115744
assum 0.01023830538393645170 0.00588363477881891517
conflict 0.00988526037069726443 0.00544780998038788423
assur 0.01041482789055604534 0.00544780998038788423
long 0.03195057369814651577 0.01078666376116801072
lone 0.00882612533097969915 0.00577467857921115744
nite 0.00953221535745807542 0.00544780998038788423
wsj 0.00953221535745807542 0.00664632817607321846
look 0.03530450132391879658 0.01993898452821965539
canada 0.00935569285083848179 0.00610154717803442978
hrs 0.06037069726390114494 0.00653737197646546073
funer 0.01218005295675198517 0.00610154717803442978
loop 0.00935569285083848179 0.00544780998038788423
loos 0.01023830538393645170 0.00555676617999564196
wtf 0.01571050308914386656 0.00555676617999564196
wth 0.01023830538393645170 0.00544780998038788423
aggrav 0.00953221535745807542 0.00544780998038788423
shoulder 0.00970873786407766906 0.00544780998038788423
upgrad 0.02312444836716681315 0.01198518195685334582
potenti 0.00935569285083848179 0.00544780998038788423
enjoy 0.01112091791703442162 0.00784484637175855357
valu 0.01006178287731685807 0.00631945957724994525
ntrustopen 0.00935569285083848179 0.00555676617999564196
delta 0.01782877316857899366 0.00795380257136631130
comcast 0.00953221535745807542 0.00544780998038788423
philadelphia 0.01218005295675198517 0.00577467857921115744
forward 0.01165048543689320426 0.00915232076705164467
abov 0.00988526037069726443 0.00675528437568097620
juli 0.00953221535745807542 0.00588363477881891517
hub 0.00970873786407766906 0.00566572237960339970
huh 0.00970873786407766906 0.00577467857921115744
hug 0.00882612533097969915 0.00577467857921115744
earli 0.02030008826125331151 0.00849858356940509999
jump 0.01076787290379523435 0.00577467857921115744
report 0.01465136804942630128 0.00642841577685770299
lose 0.02294792586054722125 0.00599259097842667291
lost 0.04642541924095321820 0.00806275877097406904
loss 0.01006178287731685807 0.00544780998038788423
fran 0.00935569285083848179 0.00555676617999564196
june 0.00935569285083848179 0.00588363477881891517
costa 0.00970873786407766906 0.00555676617999564196
measur 0.00935569285083848179 0.00566572237960339970
rearrang 0.00935569285083848179 0.00544780998038788423
usual 0.01306266548984995508 0.00631945957724994525
loui 0.00953221535745807542 0.00577467857921115744
phlairport 0.01165048543689320426 0.00588363477881891517
connector 0.00935569285083848179 0.00566572237960339970
pocket 0.00970873786407766906 0.00566572237960339970
flight 0.63071491615180930168 0.13859228590106775769
love 0.02224183583406884324 0.02821965569840923990
media 0.01253309796999117418 0.00719110917411200715
failur 0.01288614298323036145 0.00577467857921115744
medic 0.01023830538393645170 0.00577467857921115744
useless 0.01288614298323036145 0.00544780998038788423
francisco 0.00970873786407766906 0.00588363477881891517
free 0.02118270079435128142 0.01209413815646110182
abus 0.00935569285083848179 0.00544780998038788423
deadhead 0.00935569285083848179 0.00544780998038788423
freq 0.00935569285083848179 0.00566572237960339970
recoveri 0.00882612533097969915 0.00577467857921115744
rapid 0.01006178287731685807 0.00610154717803442978
funni 0.01129744042365401525 0.00621050337764218752
stock 0.00953221535745807542 0.00555676617999564196
andor 0.00935569285083848179 0.00566572237960339970
remind 0.01041482789055604534 0.00664632817607321846
goin 0.00935569285083848179 0.00544780998038788423
bussey 0.00935569285083848179 0.00544780998038788423
turbul 0.00953221535745807542 0.00577467857921115744
shouldnt 0.01500441306266549028 0.00588363477881891517
dream 0.00953221535745807542 0.00642841577685770299
quick 0.01182700794351279790 0.01089561996077576846
austin 0.01112091791703442162 0.00784484637175855357
entitl 0.00935569285083848179 0.00544780998038788423
dial 0.00970873786407766906 0.00555676617999564196
twitter 0.01588702559576345846 0.00947918936587491788
earth 0.00988526037069726443 0.00544780998038788423
intend 0.00935569285083848179 0.00555676617999564196
golf 0.00970873786407766906 0.00599259097842667291
gold 0.01306266548984995508 0.00621050337764218752
intent 0.01041482789055604534 0.00544780998038788423
bostonlogan 0.00882612533097969915 0.00610154717803442978
quiet 0.00935569285083848179 0.00566572237960339970
differ 0.02471315092674316108 0.00806275877097406904
dick 0.00935569285083848179 0.00544780998038788423
standbi 0.01465136804942630128 0.00719110917411200715
vincenzolandino 0.00882612533097969915 0.00577467857921115744
hotel 0.03283318623124448221 0.00719110917411200715
thread 0.00935569285083848179 0.00544780998038788423
gone 0.01306266548984995508 0.00566572237960339970
restroom 0.00935569285083848179 0.00555676617999564196
good 0.03442188879082083014 0.02222706471998256786
visibl 0.00953221535745807542 0.00544780998038788423
notifi 0.01323918799646955045 0.00610154717803442978
interact 0.00953221535745807542 0.00544780998038788423
iad 0.01482789055604589665 0.00795380257136631130
iah 0.01500441306266549028 0.00686424057528873394
diff 0.01147396293027361062 0.00566572237960339970
consist 0.01182700794351279790 0.00566572237960339970
intern 0.01465136804942630128 0.00904336456744388693
jacket 0.00935569285083848179 0.00577467857921115744
origin 0.01535745807590467756 0.00719110917411200715
outbound 0.01041482789055604534 0.00555676617999564196
boat 0.00935569285083848179 0.00544780998038788423
ice 0.01182700794351279790 0.00697319677489649167
stole 0.00988526037069726443 0.00544780998038788423
